date,channel,geo,ad_format,impressions,clicks,revenue,ecpm,fill_rate
2026-01-04,AppLovin,JP,Interstitial,14974,301,80.27,6.4415,0.8322
2026-01-04,AppLovin,JP,Rewarded,21490,348,152.59,9.3004,0.7635
2026-01-04,AppLovin,JP,Native,33866,724,107.45,4.3719,0.7257
2026-01-04,ironSource,US,Banner,131211,2565,287.7,2.3429,0.9359
2026-01-04,ironSource,US,Interstitial,25540,579,180.9,7.9512,0.8908
2026-01-04,ironSource,US,Rewarded,39101,818,427.8,13.2173,0.8278
2026-01-04,ironSource,US,Native,63863,1497,287.19,6.034,0.7453
2026-01-04,ironSource,IN,Banner,194461,4136,36.62,0.2485,0.7578
2026-01-04,ironSource,IN,Interstitial,35628,757,20.9,0.8242,0.7118
2026-01-04,ironSource,IN,Rewarded,63470,1222,50.96,1.0916,0.7355
2026-01-04,ironSource,IN,Native,102232,2239,40.37,0.5916,0.6674
2026-01-04,ironSource,BR,Banner,76835,1639,22.66,0.3531,0.8353
2026-01-04,ironSource,BR,Interstitial,15074,293,15.83,1.2629,0.8315
2026-01-04,ironSource,BR,Rewarded,22673,363,28.98,1.6633,0.7684
2026-01-04,ironSource,BR,Native,32684,704,19.11,0.8176,0.715
2026-01-04,ironSource,ID,Banner,88924,1688,11.11,0.1782,0.7011
2026-01-04,ironSource,ID,Interstitial,16894,360,6.41,0.5488,0.6911
2026-01-04,ironSource,ID,Rewarded,28589,654,16.35,0.8934,0.6402
2026-01-04,ironSource,ID,Native,46263,866,11.28,0.4183,0.583
2026-01-04,ironSource,DE,Banner,44346,898,65.04,1.6166,0.9072
2026-01-04,ironSource,DE,Interstitial,9497,206,48.5,5.7914,0.8818
2026-01-04,ironSource,DE,Rewarded,15685,251,91.83,7.4551,0.7854
2026-01-04,ironSource,DE,Native,24017,562,74.41,4.1565,0.7454
2026-01-04,ironSource,JP,Banner,49914,839,84.66,1.9564,0.8669
2026-01-04,ironSource,JP,Interstitial,11451,211,53.47,5.7081,0.818
2026-01-04,ironSource,JP,Rewarded,18818,392,132.63,9.0705,0.7771
2026-01-04,ironSource,JP,Native,30614,519,91.01,4.009,0.7415
2026-01-05,AdMob,US,Banner,226086,4567,532.1,2.6424,0.8907
2026-01-05,AdMob,US,Interstitial,53135,959,366.15,7.8317,0.8799
2026-01-05,AdMob,US,Rewarded,85415,1742,926.26,12.708,0.8533
2026-01-05,AdMob,US,Native,107877,2245,538.57,6.1085,0.8173
2026-01-05,AdMob,IN,Banner,438302,7756,85.95,0.2584,0.7588
2026-01-05,AdMob,IN,Interstitial,82663,1917,49.77,0.7858,0.7662
2026-01-05,AdMob,IN,Rewarded,114723,2087,94.13,1.1368,0.7217
2026-01-05,AdMob,IN,Native,219356,3677,81.54,0.5515,0.6741
2026-01-05,AdMob,BR,Banner,155573,2698,47.55,0.3565,0.8574
2026-01-05,AdMob,BR,Interstitial,32131,538,32.45,1.2871,0.7846
2026-01-05,AdMob,BR,Rewarded,38569,785,55.2,1.8511,0.7732
2026-01-05,AdMob,BR,Native,68968,1377,41.33,0.8217,0.7293
2026-01-05,AdMob,ID,Banner,229267,4409,28.09,0.1669,0.7341
2026-01-05,AdMob,ID,Interstitial,39138,936,17.08,0.6261,0.6972
2026-01-05,AdMob,ID,Rewarded,53311,1099,29.27,0.8287,0.6625
2026-01-05,AdMob,ID,Native,93224,2158,21.04,0.3847,0.5866
2026-01-05,AdMob,DE,Banner,90756,1709,126.46,1.5917,0.8754
2026-01-05,AdMob,DE,Interstitial,17416,390,78.66,5.521,0.818
2026-01-05,AdMob,DE,Rewarded,27603,585,193.0,8.316,0.8408
2026-01-05,AdMob,DE,Native,50494,1078,141.1,3.7147,0.7522
2026-01-05,AdMob,JP,Banner,143530,3135,236.07,1.8583,0.8851
2026-01-05,AdMob,JP,Interstitial,24739,585,113.88,5.4722,0.8412
2026-01-05,AdMob,JP,Rewarded,33847,686,242.94,9.342,0.7683
2026-01-05,AdMob,JP,Native,54937,1031,175.25,4.1583,0.7672
2026-01-05,Unity,US,Banner,183657,3283,475.81,2.7007,0.9593
2026-01-05,Unity,US,Interstitial,33942,794,246.18,7.9091,0.917
2026-01-05,Unity,US,Rewarded,53129,1115,600.51,13.6222,0.8297
2026-01-05,Unity,US,Native,76714,1734,361.2,6.2538,0.7529
2026-01-05,Unity,IN,Banner,303690,5595,56.48,0.25,0.7438
2026-01-05,Unity,IN,Interstitial,52020,1222,28.74,0.7776,0.7104
2026-01-05,Unity,IN,Rewarded,85355,1671,68.39,1.1533,0.6948
2026-01-05,Unity,IN,Native,144224,2880,55.97,0.5618,0.6908
2026-01-05,Unity,BR,Banner,120502,2825,38.31,0.3853,0.8252
2026-01-05,Unity,BR,Interstitial,18583,427,18.92,1.2762,0.7979
2026-01-05,Unity,BR,Rewarded,34978,644,52.59,1.9101,0.7872
2026-01-05,Unity,BR,Native,45899,989,26.42,0.8237,0.6989
2026-01-05,Unity,ID,Banner,133536,3015,19.22,0.1971,0.7301
2026-01-05,Unity,ID,Interstitial,24913,495,11.43,0.6434,0.7129
2026-01-05,Unity,ID,Rewarded,43338,867,25.75,0.9477,0.6269
2026-01-05,Unity,ID,Native,67871,1122,16.0,0.3903,0.6039
2026-01-05,Unity,DE,Banner,60042,1224,86.48,1.5296,0.9417
2026-01-05,Unity,DE,Interstitial,15956,319,72.63,5.4257,0.8389
2026-01-05,Unity,DE,Rewarded,20618,365,128.7,7.5993,0.8214
2026-01-05,Unity,DE,Native,36255,597,106.16,3.9657,0.7384
2026-01-05,Unity,JP,Banner,94869,2272,142.48,1.7855,0.8411
2026-01-05,Unity,JP,Interstitial,15178,271,82.93,6.234,0.8764
2026-01-05,Unity,JP,Rewarded,23432,393,151.34,8.3185,0.7764
2026-01-05,Unity,JP,Native,46272,1109,132.77,3.8323,0.7487
2026-01-05,AppLovin,US,Banner,136773,2871,321.9,2.6088,0.9022
2026-01-05,AppLovin,US,Interstitial,25202,581,177.65,8.3743,0.8417
2026-01-05,AppLovin,US,Rewarded,36935,713,361.27,11.9713,0.8171
2026-01-05,AppLovin,US,Native,68641,1104,343.3,6.228,0.8031
2026-01-05,AppLovin,IN,Banner,194969,3524,34.61,0.2391,0.7425
2026-01-05,AppLovin,IN,Interstitial,43123,764,23.79,0.7419,0.7436
2026-01-05,AppLovin,IN,Rewarded,51218,1147,42.86,1.1379,0.7354
2026-01-05,AppLovin,IN,Native,113787,2319,40.5,0.5586,0.6371
2026-01-05,AppLovin,BR,Banner,73973,1472,23.22,0.3848,0.8158
2026-01-05,AppLovin,BR,Interstitial,13425,265,12.85,1.1579,0.8267
2026-01-05,AppLovin,BR,Rewarded,21662,482,29.08,1.762,0.7619
2026-01-05,AppLovin,BR,Native,41910,776,28.55,0.9165,0.7432
2026-01-05,AppLovin,ID,Banner,105644,2400,13.19,0.1778,0.7023
2026-01-05,AppLovin,ID,Interstitial,17230,363,7.61,0.6482,0.6814
2026-01-05,AppLovin,ID,Rewarded,31434,657,20.05,0.9711,0.6569
2026-01-05,AppLovin,ID,Native,43499,952,10.83,0.4215,0.5906
2026-01-05,AppLovin,DE,Banner,50183,836,73.67,1.7095,0.8588
2026-01-05,AppLovin,DE,Interstitial,10648,171,43.82,5.0293,0.8183
2026-01-05,AppLovin,DE,Rewarded,17054,313,117.62,8.6419,0.7981
2026-01-05,AppLovin,DE,Native,23872,417,75.37,4.0615,0.7773
2026-01-05,AppLovin,JP,Banner,56389,1247,83.46,1.6554,0.8941
2026-01-05,AppLovin,JP,Interstitial,11618,275,50.49,5.4251,0.8011
2026-01-05,AppLovin,JP,Rewarded,17599,335,133.85,9.4846,0.8019
2026-01-05,AppLovin,JP,Native,28490,632,83.68,3.882,0.7566
2026-01-05,ironSource,US,Banner,104317,2477,234.93,2.5655,0.8779
2026-01-05,ironSource,US,Interstitial,21792,453,162.63,8.1478,0.9159
2026-01-05,ironSource,US,Rewarded,30741,653,351.25,13.3826,0.8538
2026-01-05,ironSource,US,Native,44421,790,208.56,5.7575,0.8155
2026-01-05,ironSource,IN,Banner,153864,3216,28.24,0.2367,0.7753
2026-01-05,ironSource,IN,Interstitial,36253,637,19.6,0.7585,0.713
2026-01-05,ironSource,IN,Rewarded,53571,1206,45.45,1.235,0.687
2026-01-05,ironSource,IN,Native,88672,1597,36.68,0.5988,0.6908
2026-01-05,ironSource,BR,Banner,64590,1409,20.28,0.3572,0.8791
2026-01-05,ironSource,BR,Interstitial,12995,264,12.57,1.2375,0.7815
2026-01-05,ironSource,BR,Rewarded,20617,357,29.46,1.9575,0.7301
2026-01-05,ironSource,BR,Native,26685,472,17.46,0.878,0.7455
2026-01-05,ironSource,ID,Banner,80140,1629,11.35,0.1923,0.7368
2026-01-05,ironSource,ID,Interstitial,16433,337,6.62,0.601,0.6702
2026-01-05,ironSource,ID,Rewarded,25359,560,16.11,0.9672,0.6568
2026-01-05,ironSource,ID,Native,35920,645,8.71,0.4168,0.582
2026-01-05,ironSource,DE,Banner,42717,820,66.88,1.8123,0.8639
2026-01-05,ironSource,DE,Interstitial,8720,190,38.79,5.1744,0.8597
2026-01-05,ironSource,DE,Rewarded,12417,276,76.67,7.7352,0.7983
2026-01-05,ironSource,DE,Native,20325,330,55.35,3.469,0.785
2026-01-05,ironSource,JP,Banner,53686,1017,83.64,1.6929,0.9203
2026-01-05,ironSource,JP,Interstitial,9480,218,43.35,5.5787,0.8197
2026-01-05,ironSource,JP,Rewarded,17233,375,118.99,8.763,0.7879
2026-01-05,ironSource,JP,Native,27896,538,88.3,4.2782,0.7399
2026-01-06,AdMob,US,Banner,264671,4987,565.91,2.2966,0.931
2026-01-06,AdMob,US,Interstitial,54412,1079,374.6,7.8081,0.8817
2026-01-06,AdMob,US,Rewarded,78202,1602,759.76,11.6404,0.8346
2026-01-06,AdMob,US,Native,127274,2856,615.12,6.0732,0.7958
2026-01-06,AdMob,IN,Banner,372378,6187,74.23,0.2556,0.7799
2026-01-06,AdMob,IN,Interstitial,69405,1503,40.91,0.7735,0.7621
2026-01-06,AdMob,IN,Rewarded,130390,2240,109.56,1.2041,0.6978
2026-01-06,AdMob,IN,Native,189691,3369,66.64,0.5526,0.6357
2026-01-06,AdMob,BR,Banner,154420,3623,51.95,0.377,0.8924
2026-01-06,AdMob,BR,Interstitial,31283,697,30.24,1.1811,0.8185
2026-01-06,AdMob,BR,Rewarded,39847,759,55.71,1.7676,0.791
2026-01-06,AdMob,BR,Native,76617,1447,45.82,0.8547,0.6997
2026-01-06,AdMob,ID,Banner,190070,4305,21.24,0.1629,0.6857
2026-01-06,AdMob,ID,Interstitial,37276,876,15.04,0.6022,0.6702
2026-01-06,AdMob,ID,Rewarded,55667,1265,33.2,0.8873,0.6722
2026-01-06,AdMob,ID,Native,90583,1799,24.59,0.4454,0.6094
2026-01-06,AdMob,DE,Banner,89004,1777,123.84,1.5116,0.9205
2026-01-06,AdMob,DE,Interstitial,19621,338,99.07,5.7525,0.8777
2026-01-06,AdMob,DE,Rewarded,30992,658,196.83,7.6483,0.8304
2026-01-06,AdMob,DE,Native,56849,1037,146.22,3.5181,0.7311
2026-01-06,AdMob,JP,Banner,116063,2088,181.63,1.7089,0.9158
2026-01-06,AdMob,JP,Interstitial,23289,517,122.26,6.3113,0.8318
2026-01-06,AdMob,JP,Rewarded,32610,538,221.05,8.9776,0.7551
2026-01-06,AdMob,JP,Native,70120,1352,205.06,3.897,0.7504
2026-01-06,Unity,US,Banner,166985,3558,402.84,2.7539,0.876
2026-01-06,Unity,US,Interstitial,39865,654,312.81,8.6023,0.9122
2026-01-06,Unity,US,Rewarded,51220,1221,526.67,12.1384,0.8471
2026-01-06,Unity,US,Native,81108,1664,377.28,6.1335,0.7584
2026-01-06,Unity,IN,Banner,276970,5205,57.36,0.2627,0.7885
2026-01-06,Unity,IN,Interstitial,49516,891,26.56,0.7442,0.7206
2026-01-06,Unity,IN,Rewarded,92835,1570,79.35,1.2147,0.7036
2026-01-06,Unity,IN,Native,155125,3360,57.56,0.585,0.6343
2026-01-06,Unity,BR,Banner,106371,2114,29.7,0.3299,0.8465
2026-01-06,Unity,BR,Interstitial,18894,403,20.64,1.307,0.8358
2026-01-06,Unity,BR,Rewarded,31143,634,42.76,1.7682,0.7765
2026-01-06,Unity,BR,Native,45605,897,28.6,0.8421,0.7446
2026-01-06,Unity,ID,Banner,121182,2189,16.11,0.1903,0.6985
2026-01-06,Unity,ID,Interstitial,25183,507,10.24,0.5796,0.7016
2026-01-06,Unity,ID,Rewarded,38281,879,24.92,0.968,0.6726
2026-01-06,Unity,ID,Native,64514,1430,17.22,0.4159,0.6417
2026-01-06,Unity,DE,Banner,60070,1398,81.15,1.5065,0.8968
2026-01-06,Unity,DE,Interstitial,14162,301,63.94,5.4976,0.8213
2026-01-06,Unity,DE,Rewarded,23029,546,154.35,8.0527,0.8323
2026-01-06,Unity,DE,Native,31889,712,92.35,3.868,0.7487
2026-01-06,Unity,JP,Banner,89536,1716,149.98,1.8484,0.9062
2026-01-06,Unity,JP,Interstitial,19679,424,95.96,6.0396,0.8074
2026-01-06,Unity,JP,Rewarded,28559,663,203.11,8.6702,0.8203
2026-01-06,Unity,JP,Native,40821,719,135.59,4.6062,0.7211
2026-01-06,AppLovin,US,Banner,113158,1948,290.81,2.7509,0.9342
2026-01-06,AppLovin,US,Interstitial,24552,566,178.83,8.696,0.8376
2026-01-06,AppLovin,US,Rewarded,40915,791,452.59,12.7633,0.8667
2026-01-06,AppLovin,US,Native,71577,1240,348.86,6.1498,0.7925
2026-01-06,AppLovin,IN,Banner,222915,3589,39.74,0.2365,0.7537
2026-01-06,AppLovin,IN,Interstitial,40717,941,24.8,0.8044,0.7573
2026-01-06,AppLovin,IN,Rewarded,52429,1198,44.77,1.2556,0.6801
2026-01-06,AppLovin,IN,Native,109571,2028,41.88,0.5646,0.6769
2026-01-06,AppLovin,BR,Banner,74351,1402,24.12,0.3832,0.8465
2026-01-06,AppLovin,BR,Interstitial,14973,260,15.21,1.2788,0.7942
2026-01-06,AppLovin,BR,Rewarded,23931,428,33.7,1.9174,0.7344
2026-01-06,AppLovin,BR,Native,33472,736,19.6,0.8145,0.7189
2026-01-06,AppLovin,ID,Banner,104534,2376,13.67,0.1844,0.7094
2026-01-06,AppLovin,ID,Interstitial,19827,337,9.04,0.6575,0.6932
2026-01-06,AppLovin,ID,Rewarded,31585,522,18.11,0.8685,0.6601
2026-01-06,AppLovin,ID,Native,45123,1024,12.08,0.4499,0.5953
2026-01-06,AppLovin,DE,Banner,46689,938,72.7,1.6972,0.9175
2026-01-06,AppLovin,DE,Interstitial,9415,173,39.78,5.1839,0.8151
2026-01-06,AppLovin,DE,Rewarded,15689,347,118.27,8.9732,0.8401
2026-01-06,AppLovin,DE,Native,27163,631,80.66,3.977,0.7467
2026-01-06,AppLovin,JP,Banner,65701,1286,101.23,1.8218,0.8458
2026-01-06,AppLovin,JP,Interstitial,12351,235,66.78,6.4375,0.8399
2026-01-06,AppLovin,JP,Rewarded,21432,350,139.78,8.2993,0.7859
2026-01-06,AppLovin,JP,Native,33499,766,111.53,4.5512,0.7315
2026-01-06,ironSource,US,Banner,93766,2104,244.09,2.7595,0.9434
2026-01-06,ironSource,US,Interstitial,17108,315,142.01,9.2868,0.8938
2026-01-06,ironSource,US,Rewarded,32964,557,345.2,12.1929,0.8589
2026-01-06,ironSource,US,Native,53055,951,238.83,5.9984,0.7504
2026-01-06,ironSource,IN,Banner,136595,2839,24.91,0.2385,0.7645
2026-01-06,ironSource,IN,Interstitial,30053,492,17.52,0.768,0.759
2026-01-06,ironSource,IN,Rewarded,53801,1116,49.33,1.2845,0.7138
2026-01-06,ironSource,IN,Native,89415,1601,29.8,0.5248,0.6351
2026-01-06,ironSource,BR,Banner,65302,1564,18.27,0.3265,0.857
2026-01-06,ironSource,BR,Interstitial,13280,300,12.36,1.2051,0.7723
2026-01-06,ironSource,BR,Rewarded,18534,431,22.6,1.6614,0.7339
2026-01-06,ironSource,BR,Native,31522,648,21.16,0.8953,0.7499
2026-01-06,ironSource,ID,Banner,80418,1566,10.09,0.1775,0.7068
2026-01-06,ironSource,ID,Interstitial,17314,338,7.54,0.6122,0.7108
2026-01-06,ironSource,ID,Rewarded,24771,535,14.96,0.9236,0.6539
2026-01-06,ironSource,ID,Native,36849,702,9.12,0.421,0.5878
2026-01-06,ironSource,DE,Banner,39852,829,63.73,1.7002,0.9405
2026-01-06,ironSource,DE,Interstitial,8584,142,40.96,5.5069,0.8665
2026-01-06,ironSource,DE,Rewarded,11115,181,72.03,8.0221,0.8078
2026-01-06,ironSource,DE,Native,17840,332,52.56,3.6781,0.8011
2026-01-06,ironSource,JP,Banner,49730,907,74.8,1.6906,0.8897
2026-01-06,ironSource,JP,Interstitial,9120,146,43.63,6.0199,0.7947
2026-01-06,ironSource,JP,Rewarded,13735,256,85.35,8.1661,0.761
2026-01-06,ironSource,JP,Native,27269,500,87.01,4.2605,0.7489
2026-01-07,AdMob,US,Banner,282381,5912,622.03,2.4975,0.882
2026-01-07,AdMob,US,Interstitial,44207,1016,318.48,8.2369,0.8746
2026-01-07,AdMob,US,Rewarded,74854,1276,862.72,13.2658,0.8688
2026-01-07,AdMob,US,Native,116552,2248,526.72,5.8245,0.7759
2026-01-07,AdMob,IN,Banner,448913,8293,88.58,0.2503,0.7884
2026-01-07,AdMob,IN,Interstitial,87770,1405,58.59,0.8728,0.7648
2026-01-07,AdMob,IN,Rewarded,124910,2058,93.46,1.0923,0.685
2026-01-07,AdMob,IN,Native,206227,3932,76.36,0.5809,0.6374
2026-01-07,AdMob,BR,Banner,148030,2864,42.44,0.3506,0.8178
2026-01-07,AdMob,BR,Interstitial,32260,607,27.38,1.097,0.7736
2026-01-07,AdMob,BR,Rewarded,50963,962,73.84,1.8607,0.7787
2026-01-07,AdMob,BR,Native,77107,1797,42.79,0.7577,0.7323
2026-01-07,AdMob,ID,Banner,206754,3507,29.44,0.1935,0.7361
2026-01-07,AdMob,ID,Interstitial,44829,768,16.86,0.548,0.6863
2026-01-07,AdMob,ID,Rewarded,51210,1018,28.8,0.886,0.6347
2026-01-07,AdMob,ID,Native,102315,2094,23.0,0.3817,0.5889
2026-01-07,AdMob,DE,Banner,95295,2169,150.25,1.7256,0.9137
2026-01-07,AdMob,DE,Interstitial,21154,385,99.78,5.4229,0.8698
2026-01-07,AdMob,DE,Rewarded,28256,632,198.66,8.7268,0.8057
2026-01-07,AdMob,DE,Native,54836,1066,180.27,4.1253,0.7969
2026-01-07,AdMob,JP,Banner,118207,2459,187.87,1.8296,0.8687
2026-01-07,AdMob,JP,Interstitial,26541,460,136.41,6.2261,0.8255
2026-01-07,AdMob,JP,Rewarded,36718,689,252.5,8.3567,0.8229
2026-01-07,AdMob,JP,Native,56021,1181,161.61,3.8014,0.7589
2026-01-07,Unity,US,Banner,166631,3080,354.2,2.3316,0.9117
2026-01-07,Unity,US,Interstitial,36859,653,275.83,8.6798,0.8622
2026-01-07,Unity,US,Rewarded,60186,1030,641.39,12.6327,0.8436
2026-01-07,Unity,US,Native,87121,2065,367.26,5.3878,0.7824
2026-01-07,Unity,IN,Banner,270273,5163,43.78,0.2179,0.7434
2026-01-07,Unity,IN,Interstitial,50288,989,27.66,0.7237,0.76
2026-01-07,Unity,IN,Rewarded,78688,1860,68.84,1.296,0.6751
2026-01-07,Unity,IN,Native,132186,2989,53.43,0.6035,0.6698
2026-01-07,Unity,BR,Banner,120246,2298,36.86,0.3448,0.8892
2026-01-07,Unity,BR,Interstitial,20278,349,19.1,1.1617,0.8108
2026-01-07,Unity,BR,Rewarded,32007,725,45.61,1.815,0.785
2026-01-07,Unity,BR,Native,51561,905,29.33,0.8068,0.7051
2026-01-07,Unity,ID,Banner,121421,2881,14.89,0.1743,0.7035
2026-01-07,Unity,ID,Interstitial,28484,487,11.42,0.5817,0.6895
2026-01-07,Unity,ID,Rewarded,41294,793,24.66,0.9227,0.6473
2026-01-07,Unity,ID,Native,80370,1652,22.5,0.4519,0.6196
2026-01-07,Unity,DE,Banner,72533,1183,100.22,1.5514,0.8906
2026-01-07,Unity,DE,Interstitial,13897,329,64.12,5.5473,0.8317
2026-01-07,Unity,DE,Rewarded,23579,541,165.12,8.6165,0.8127
2026-01-07,Unity,DE,Native,31121,695,93.35,4.0737,0.7363
2026-01-07,Unity,JP,Banner,81613,1402,145.2,1.9358,0.9191
2026-01-07,Unity,JP,Interstitial,17304,396,94.99,6.5772,0.8346
2026-01-07,Unity,JP,Rewarded,26948,474,183.28,8.7756,0.775
2026-01-07,Unity,JP,Native,47186,940,145.04,4.1047,0.7488
2026-01-07,AppLovin,US,Banner,127897,2463,337.46,2.7364,0.9642
2026-01-07,AppLovin,US,Interstitial,27456,649,216.34,8.9497,0.8804
2026-01-07,AppLovin,US,Rewarded,34130,665,343.91,11.7536,0.8573
2026-01-07,AppLovin,US,Native,69005,1591,331.16,6.4178,0.7478
2026-01-07,AppLovin,IN,Banner,196899,4609,37.4,0.2405,0.7899
2026-01-07,AppLovin,IN,Interstitial,34229,745,20.58,0.7963,0.7549
2026-01-07,AppLovin,IN,Rewarded,63465,1197,48.56,1.1123,0.6879
2026-01-07,AppLovin,IN,Native,109133,2582,37.61,0.5352,0.6438
2026-01-07,AppLovin,BR,Banner,63949,1447,21.9,0.3958,0.865
2026-01-07,AppLovin,BR,Interstitial,14075,319,12.61,1.0834,0.8267
2026-01-07,AppLovin,BR,Rewarded,24123,534,31.63,1.6714,0.7844
2026-01-07,AppLovin,BR,Native,39283,821,25.98,0.8847,0.7475
2026-01-07,AppLovin,ID,Banner,87658,1688,10.85,0.1796,0.6896
2026-01-07,AppLovin,ID,Interstitial,19442,328,7.18,0.5479,0.6737
2026-01-07,AppLovin,ID,Rewarded,32774,774,19.93,0.9806,0.6203
2026-01-07,AppLovin,ID,Native,50338,1007,11.89,0.4032,0.5861
2026-01-07,AppLovin,DE,Banner,54417,902,80.37,1.7183,0.8595
2026-01-07,AppLovin,DE,Interstitial,9708,177,42.61,5.2748,0.8321
2026-01-07,AppLovin,DE,Rewarded,16365,380,117.62,8.9582,0.8023
2026-01-07,AppLovin,DE,Native,23661,499,67.46,3.8319,0.744
2026-01-07,AppLovin,JP,Banner,71480,1514,113.92,1.8373,0.8675
2026-01-07,AppLovin,JP,Interstitial,11085,217,59.94,6.4664,0.8363
2026-01-07,AppLovin,JP,Rewarded,19232,412,134.49,9.2246,0.7581
2026-01-07,AppLovin,JP,Native,28830,646,97.49,4.3797,0.7721
2026-01-07,ironSource,US,Banner,101575,2255,230.71,2.5603,0.8871
2026-01-07,ironSource,US,Interstitial,18628,317,135.31,8.4944,0.8551
2026-01-07,ironSource,US,Rewarded,31166,577,307.14,11.6135,0.8486
2026-01-07,ironSource,US,Native,42502,773,189.22,5.9632,0.7466
2026-01-07,ironSource,IN,Banner,169934,2724,30.01,0.219,0.8065
2026-01-07,ironSource,IN,Interstitial,29569,497,18.04,0.8385,0.7274
2026-01-07,ironSource,IN,Rewarded,45987,851,38.23,1.1449,0.7261
2026-01-07,ironSource,IN,Native,86934,2023,34.58,0.6039,0.6586
2026-01-07,ironSource,BR,Banner,57791,1242,18.53,0.3934,0.8151
2026-01-07,ironSource,BR,Interstitial,11977,259,11.5,1.173,0.8182
2026-01-07,ironSource,BR,Rewarded,15323,326,20.11,1.6801,0.7813
2026-01-07,ironSource,BR,Native,34194,739,22.82,0.8839,0.7551
2026-01-07,ironSource,ID,Banner,75153,1589,9.22,0.1658,0.7403
2026-01-07,ironSource,ID,Interstitial,13831,276,5.77,0.5832,0.7152
2026-01-07,ironSource,ID,Rewarded,23515,445,13.2,0.8924,0.6291
2026-01-07,ironSource,ID,Native,38437,743,9.24,0.3824,0.6284
2026-01-07,ironSource,DE,Banner,43866,932,67.7,1.7656,0.8741
2026-01-07,ironSource,DE,Interstitial,7933,169,39.0,5.9182,0.8307
2026-01-07,ironSource,DE,Rewarded,12387,262,76.5,7.9122,0.7806
2026-01-07,ironSource,DE,Native,21431,410,61.67,3.708,0.7761
2026-01-07,ironSource,JP,Banner,53198,973,82.29,1.6917,0.9143
2026-01-07,ironSource,JP,Interstitial,9603,193,42.21,5.4697,0.8035
2026-01-07,ironSource,JP,Rewarded,13954,265,100.99,9.6039,0.7536
2026-01-07,ironSource,JP,Native,23780,459,64.99,3.7962,0.7199
2026-01-08,AdMob,US,Banner,249464,5179,575.82,2.5012,0.9228
2026-01-08,AdMob,US,Interstitial,42648,859,329.14,8.439,0.9145
2026-01-08,AdMob,US,Rewarded,78994,1752,824.55,12.2703,0.8507
2026-01-08,AdMob,US,Native,125798,2029,617.05,6.5165,0.7527
2026-01-08,AdMob,IN,Banner,432418,7837,82.66,0.2547,0.7504
2026-01-08,AdMob,IN,Interstitial,68421,1378,39.95,0.7669,0.7612
2026-01-08,AdMob,IN,Rewarded,114531,2107,89.32,1.1692,0.667
2026-01-08,AdMob,IN,Native,208787,3380,87.82,0.6131,0.686
2026-01-08,AdMob,BR,Banner,167935,3302,55.82,0.3804,0.8738
2026-01-08,AdMob,BR,Interstitial,29082,518,25.89,1.1527,0.7724
2026-01-08,AdMob,BR,Rewarded,41579,822,58.48,1.7943,0.7839
2026-01-08,AdMob,BR,Native,65051,1449,45.0,0.9169,0.7545
2026-01-08,AdMob,ID,Banner,229479,3810,31.39,0.1816,0.7533
2026-01-08,AdMob,ID,Interstitial,38388,657,14.44,0.567,0.6632
2026-01-08,AdMob,ID,Rewarded,62203,1068,38.62,0.9506,0.6531
2026-01-08,AdMob,ID,Native,109333,2338,28.54,0.4314,0.6052
2026-01-08,AdMob,DE,Banner,92797,1700,139.11,1.5989,0.9376
2026-01-08,AdMob,DE,Interstitial,19819,326,102.56,5.9292,0.8728
2026-01-08,AdMob,DE,Rewarded,26825,525,163.73,7.4379,0.8206
2026-01-08,AdMob,DE,Native,44514,798,143.54,4.2026,0.7673
2026-01-08,AdMob,JP,Banner,125022,2275,196.46,1.8647,0.8427
2026-01-08,AdMob,JP,Interstitial,27302,531,136.47,5.9516,0.8399
2026-01-08,AdMob,JP,Rewarded,32368,572,214.12,8.3983,0.7877
2026-01-08,AdMob,JP,Native,54062,1208,190.25,4.4887,0.784
2026-01-08,Unity,US,Banner,193573,3402,450.53,2.4184,0.9624
2026-01-08,Unity,US,Interstitial,39740,947,331.31,9.3412,0.8925
2026-01-08,Unity,US,Rewarded,53595,1112,535.2,12.1368,0.8228
2026-01-08,Unity,US,Native,76293,1336,381.17,6.0956,0.8196
2026-01-08,Unity,IN,Banner,304577,7212,64.4,0.2596,0.8146
2026-01-08,Unity,IN,Interstitial,56360,974,37.54,0.8764,0.7601
2026-01-08,Unity,IN,Rewarded,83417,1762,71.49,1.2524,0.6843
2026-01-08,Unity,IN,Native,146997,3259,51.23,0.5222,0.6673
2026-01-08,Unity,BR,Banner,104965,1979,27.56,0.3249,0.8083
2026-01-08,Unity,BR,Interstitial,23685,421,22.0,1.1349,0.8183
2026-01-08,Unity,BR,Rewarded,29814,499,44.92,1.9253,0.7825
2026-01-08,Unity,BR,Native,51377,1094,28.19,0.7609,0.7211
2026-01-08,Unity,ID,Banner,123977,2895,15.23,0.1724,0.7126
2026-01-08,Unity,ID,Interstitial,32143,609,12.3,0.5454,0.7019
2026-01-08,Unity,ID,Rewarded,40644,959,25.95,0.9458,0.6751
2026-01-08,Unity,ID,Native,71619,1289,18.4,0.408,0.6296
2026-01-08,Unity,DE,Banner,71345,1278,104.56,1.6033,0.9141
2026-01-08,Unity,DE,Interstitial,12704,254,62.16,5.9601,0.821
2026-01-08,Unity,DE,Rewarded,19241,334,111.31,7.4892,0.7724
2026-01-08,Unity,DE,Native,38851,802,114.38,3.6825,0.7995
